date,temp_F,rain,dow,is_weekend,search_spend,social_spend,display_spend,ad_spend_total,price_index,promo,conversions,revenue,fulfillment_cost
2023-06-18,79.13729958711225,0,6,1,257.62897024923313,156.08577718939216,102.11873997636685,515.8334874149922,1.081544985102645,0,0,1978.4643507788178,229.32423599768305
2023-06-19,79.67871871049485,0,0,0,238.16341209873343,142.32070839885588,91.9446603575958,472.4287808551851,1.0959874234982274,0,0,1792.1757772213382,231.15905838312835
2023-06-20,76.56327198844909,0,1,0,229.13505991395212,134.4903575643365,85.78167492275779,449.4070924010464,1.0776799206709429,0,3,1498.7396196861432,226.8165536712385
2023-06-21,82.01490086726142,0,2,0,207.28855359156123,107.83861605162551,82.6493512846388,397.7765209278255,1.0848719327685603,0,0,1703.6631081228995,188.88071747286395
2023-06-22,77.44961770831264,0,3,0,181.2763738122272,90.11976175072269,64.77046490021208,336.16660046316196,1.0878334221399844,0,1,1397.0542798189178,219.11035371697446
2023-06-23,73.52918515362727,0,4,0,196.51557841010103,112.31768235833573,68.64583093429272,377.4790917027294,1.1021035092987446,0,1,1375.4637787208972,223.8369726901901
2023-06-24,73.1929084970015,0,5,1,205.25702106211324,139.81192205017715,92.40447995289323,437.4734230651836,1.083996917417637,0,0,1663.684818404061,203.34893655840594
2023-06-25,80.36364396758486,1,6,1,268.10946745320103,160.9970832318275,106.69843653410555,535.8049872191341,1.0970880665601095,0,1,1782.6635529374832,235.5679864278541
2023-06-26,87.30701851879694,0,0,0,241.79845888437822,155.39938894793184,102.64809675512103,499.84594458743106,1.1003197940326503,0,1,1931.0996964808644,234.3140391803162
2023-06-27,80.11515438837233,1,1,0,232.64494573097912,145.67989518410795,84.75623454724119,463.0810754623283,1.0878624573500935,0,0,1680.8348137412065,247.34894199900987
2023-06-28,78.61844351593096,0,2,0,183.68473037805802,109.54590394953291,83.9776569321072,377.2082912596981,1.0868928102092323,0,0,1531.062920216954,242.2355036510891
2023-06-29,80.53004005810074,0,3,0,171.39446381849197,105.00317730112904,67.17601129299567,343.5736524126167,1.0862094632795178,0,0,1559.995612819906,229.65064669726613
2023-06-30,85.51306043540382,0,4,0,187.00443846740657,115.16970768262634,85.17527829182434,387.34942444185725,1.0874417686575744,0,0,1676.1918551438928,189.59928578342462
2023-07-01,79.95500962961444,0,5,1,228.87962110662562,157.68523742193756,84.81737384748173,471.3822323760449,1.0990423986057682,0,0,1807.8644591785157,277.66769371597246
2023-07-02,76.67144636977343,0,6,1,255.3856303541408,163.37376031413586,108.99285065436675,527.7522413226434,1.093310099772555,0,2,1978.648940341595,217.46387108745114
2023-07-03,84.11849054585373,0,0,0,249.2429889747544,151.99387971525988,91.42021830526957,492.65708699528386,1.0938528970916985,0,0,1800.2536692328772,226.5155950441705
2023-07-04,80.58481387278944,0,1,0,204.5643090204986,130.22760365972195,100.96608359817844,435.757996278399,1.0807477648962018,0,0,1640.8631282385898,214.42615118636567
2023-07-05,85.96685974698423,0,2,0,205.97167854364614,110.67449564664282,82.04131950370413,398.6874936939931,1.0828250992262476,0,1,1717.8261657275802,217.2613585175953
2023-07-06,79.04440876215854,0,3,0,180.13498173412455,114.34256064779308,65.92476587736878,360.4023082592864,1.1144344682477698,0,0,1452.7326102194495,269.17503195460597
2023-07-07,71.83920418919085,0,4,0,183.8572369147135,102.73174320170051,71.22459133312856,357.81357144954256,1.091721742747113,0,0,1452.7107517645518,255.7883746386114
2023-07-08,70.94727143144156,0,5,1,214.6888476561507,135.73250919215735,96.4470872313423,446.8684440796503,1.0862522800442165,0,1,1855.6681036912166,227.5018458461333
2023-07-09,85.86248181292608,0,6,1,257.93543115780915,150.8247430924089,107.47784429530957,516.2380185455276,1.108810991655893,0,0,2002.0412783474092,227.80997354258955
2023-07-10,86.03925545556831,0,0,0,214.60675885514434,155.99199913225527,95.07484139583511,465.6735993832347,1.0978180854868356,0,1,1681.4401056823108,250.9063814925987
2023-07-11,76.32978077214742,0,1,0,229.05045228591408,130.70232888043873,89.29455455519158,449.0473357215444,1.1012815491686452,0,0,1567.2075827542255,221.8096463796581
2023-07-12,75.11131278137843,0,2,0,181.66242947174294,98.43609558730279,83.18351332645355,363.2820383854993,1.0946195292471848,0,0,1642.5126628394614,212.42688778796116
2023-07-13,84.12782517928935,1,3,0,180.93674176072,112.2768547620269,72.95165561588301,366.1652521386299,1.093313269094232,0,1,1570.8744977901115,240.097999636789
2023-07-14,71.0722725711809,0,4,0,185.0533671526799,106.15485849074403,66.73699305435338,357.9452186977773,1.095304136275027,0,0,1482.7358937357117,200.05199467705373
2023-07-15,71.91436914276758,0,5,1,241.44538147293864,138.19104819550185,87.02215585215883,466.65858552059933,1.0836726182970136,0,0,1650.2675269940812,221.8651708914241
2023-07-16,79.37881241258651,0,6,1,251.46839278390175,151.2593290776874,102.71269744852627,505.44041931011543,1.0971207259058011,0,1,1814.172418488818,230.34246894143936
2023-07-17,73.95706479737103,0,0,0,232.15645175399817,141.26907045273074,102.9320294451681,476.35755165189704,1.1014603307704263,0,1,1660.97960679379,235.91743920096036
2023-07-18,75.66619950011076,0,1,0,217.8504852138155,140.07263195839414,98.8624994143833,456.78561658659294,1.1175046323384374,0,0,1545.7398106382211,200.22533067586465
2023-07-19,74.63018972399759,0,2,0,209.66231551402007,105.89717366906238,83.45057165521808,399.01006083830055,1.100359990650052,0,2,1542.4137627863759,241.08640006681927
2023-07-20,76.88482162764907,0,3,0,186.1151323263543,104.31518378109234,74.02460962003634,364.454925727483,1.076658229577897,1,2,1735.195101880221,194.32865426889344
2023-07-21,81.9779262551449,0,4,0,182.73875571072765,117.42933662051459,79.13090552627857,379.2989978575208,1.0995601456721538,0,2,1468.8444940424677,210.652971966564
2023-07-22,75.13110882822978,0,5,1,227.73553580035485,133.14732179724507,88.03949489875887,448.9223524963588,1.128395041331083,0,1,1752.7151229457359,203.0309013017597
2023-07-23,77.62972251392605,1,6,1,237.9331735681863,139.29251301026468,100.52259202806704,477.74827860651806,1.1101636623498503,0,0,1842.4141249359043,188.99411384550092
2023-07-24,63.885268556482785,0,0,0,243.33257937397022,149.01714516532675,90.83435061814507,483.18407515744207,1.0938911105619142,1,2,1985.8293089105368,237.54158813938062
2023-07-25,73.61297487762342,1,1,0,205.66835509657267,142.9446643476487,81.81414920516467,430.42716864938603,1.1084110651443055,0,1,1518.252489403933,187.87327982459723
2023-07-26,69.35527339993081,0,2,0,204.80145248482785,118.0101310347399,80.91468920040656,403.7262727199743,1.0955798657511027,0,0,1612.6817587227995,190.25883795771682
2023-07-27,67.18672173002876,0,3,0,182.38837855945798,92.97453279297093,73.55394489332659,348.9168562457555,1.0899619248045314,0,2,1428.9849117253855,248.83954201692578
2023-07-28,68.59397789926248,0,4,0,210.81457352169807,117.81479128916584,78.90393711743762,407.5333019283015,1.1005163063676593,0,0,1375.7942065569864,193.19529242350546
2023-07-29,71.01275325832762,0,5,1,219.44864446275628,124.99089694864207,95.45667098535442,439.8962123967528,1.1054152643923887,0,0,1707.8713353126732,207.57102335585023
2023-07-30,76.95628110771946,0,6,1,252.92832356363456,154.84336089920987,103.03784341755953,510.80952788040395,1.086278444975666,0,0,1799.7225679348865,189.98666730176728
2023-07-31,65.4330606760156,0,0,0,257.7807143746854,136.77899182133558,99.25883494024724,493.8185411362682,1.0940084070946137,0,0,1984.3941127743396,231.50820903989927
2023-08-01,71.90138778122977,0,1,0,235.53040857644126,124.89119301798054,89.190506292046,449.6121078864678,1.1061033556318236,0,0,1781.8267833168468,239.68375266320766
2023-08-02,69.00563313432976,0,2,0,190.67136731067407,115.04481255924631,81.53074350192364,387.246923371844,1.1024182682401105,0,2,1573.190246184396,235.2185044273732
2023-08-03,69.46150395213009,0,3,0,183.69183691827976,107.4049171293091,68.22399863769996,359.3207526852889,1.1109481127114609,0,0,1464.5882704887613,227.47969958837442
2023-08-04,75.78228346302063,0,4,0,187.31504909010982,107.22336731248379,77.13625776421836,371.674674166812,1.0953533167269143,0,1,1503.3312761328286,222.06849021951493
2023-08-05,73.12303028291012,0,5,1,233.61955867394113,143.18962622572093,96.33050611171588,473.1396910113779,1.1151411374855331,0,1,1568.0072374904714,200.75902333127124
2023-08-06,76.7788356853411,0,6,1,247.3181401141922,149.01441165675362,97.70388922118299,494.0364409921288,1.0966624090293982,0,0,1537.5924290631667,195.68552362242866
2023-08-07,68.97424288233101,0,0,0,239.25463333844738,151.93022939264742,96.37012754013898,487.55499027123375,1.1254273430193762,0,0,1552.1009465357379,249.46625726164734
2023-08-08,65.91762054380607,1,1,0,207.9859884207598,136.629292629264,85.84498981163463,430.4602708616584,1.0923424171562168,0,1,1530.6840984238431,231.17471408588295
2023-08-09,67.92434143869244,0,2,0,199.33472234515372,113.20963504311327,76.03435495149247,388.5787123397595,1.099074457296166,1,1,1456.0127644944835,189.40209164225809
2023-08-10,69.89826566269475,0,3,0,186.30236936876358,102.15377851006886,65.97128892320518,354.4274368020376,1.1146737080303184,0,0,1360.008714143863,213.07287184192774
2023-08-11,69.20674483886096,0,4,0,185.37086139952027,99.40706292319595,82.65267176138298,367.4305960840992,1.1276423325149765,0,1,1410.4605772355424,202.85460648918726
2023-08-12,62.53609127580475,0,5,1,214.9994910941519,141.01586542293444,98.8541110483202,454.8694675654065,1.1146504303611617,0,0,1598.19691384631,169.19698835979318
2023-08-13,68.04079964545407,0,6,1,264.54026310255574,149.9562663064138,105.08658091498049,519.58311032395,1.117628579201824,0,2,1676.150876135983,216.88509169915673
2023-08-14,68.35608639284207,0,0,0,244.1430877453829,125.32113819476481,108.03231065784485,477.49653659799253,1.1126753690167306,0,0,1602.2426828207795,197.56252374423462
2023-08-15,79.42529433598125,0,1,0,217.056361196517,130.30418832196085,88.59113069000037,435.95168020847825,1.1027360154588481,0,3,1813.4881590286438,196.5769702146408
2023-08-16,75.84162357867469,0,2,0,195.5274833580928,111.79182046184445,97.5239696212532,404.8432734411905,1.108598616517606,0,1,1616.4008884502364,175.09223190391424
2023-08-17,61.80726971428057,0,3,0,167.145468606727,121.89671831809251,71.49568856163884,360.53787548645835,1.1018809028001872,0,0,1351.2134403905952,155.25461865096656
2023-08-18,64.24937878133628,0,4,0,177.7409542481796,99.17480442042871,76.72918232091956,353.64494098952787,1.1017129003222312,0,1,1405.2508453606079,194.74504286845598
2023-08-19,57.9787324551138,0,5,1,226.12188653642858,127.36919360212755,90.21333251635875,443.7044126549149,1.1190174891931974,0,2,1584.6977952693173,201.62161495886102
2023-08-20,61.949007534677094,0,6,1,267.28915259684277,161.88272382927036,104.23593114997834,533.4078075760915,1.1042682201791203,0,1,1676.6923141026177,176.71719449369434
2023-08-21,66.08423744096869,0,0,0,234.45280345658006,155.36280767898458,101.3528245134994,491.168435649064,1.1191955400672338,0,0,1565.462500328342,226.82326775887927
2023-08-22,70.13633730478439,0,1,0,231.0686487668142,128.84004379431082,89.18310651109215,449.09179907221716,1.103481772477789,0,1,1723.296246444655,211.07754454971752
2023-08-23,60.05981186065635,0,2,0,193.30032579785825,114.15340611341314,90.13371421329535,397.5874461245668,1.1199638302011676,0,0,1420.4807982035875,217.37833355074713
2023-08-24,60.03008468014541,0,3,0,184.9816382430641,114.43118075315371,74.43576076161891,373.8485797578367,1.1126131743103702,0,1,1300.3475440056527,195.39390467348693
2023-08-25,52.15750121763885,0,4,0,186.9311005045208,94.39023494001282,76.96093452704473,358.28226997157833,1.1320661553365066,0,1,1365.1706706451712,186.46133419205808
2023-08-26,61.67141030372416,1,5,1,240.5805660009276,124.22045052395565,87.28601383291776,452.08703035780104,1.1217371889557908,0,1,1602.0634614528137,206.363454769969
2023-08-27,56.76124653231123,0,6,1,250.0068310918553,150.96709947761883,104.65297223691867,505.6269028063928,1.1313578289299413,0,1,1453.0087432802097,166.52746644707136
2023-08-28,59.01260703116903,0,0,0,225.47255486543034,157.11782694830583,95.67497162132571,478.26535343506185,1.111943532835748,0,2,1612.0541279206814,219.49169029407858
2023-08-29,56.860015110352535,0,1,0,211.19702185989007,131.52406659878193,86.35716649338684,429.07825495205884,1.1205614334024419,0,1,1621.7977796653338,176.27236091022903
2023-08-30,60.3556732686649,0,2,0,193.7147128870463,120.22758702976556,74.95454868169936,388.8968485985112,1.1106891284188372,0,1,1514.8843093365163,229.14925347636137
2023-08-31,51.619286822965336,0,3,0,170.36156292776477,118.78161176123928,89.17144533235823,378.31462002136226,1.116863947572556,0,1,1679.9676165444666,200.70164670131157
2023-09-01,52.65204499948322,0,4,0,192.79717568275393,130.0721111818002,73.89715870930917,396.76644557386334,1.1188789577725538,0,1,1597.829396022588,241.91231154481062
2023-09-02,70.21137341947593,0,5,1,227.54231835141871,134.7052122148132,84.1380874753122,446.38561804154415,1.1147414177931285,0,1,1805.6296068067454,179.13816548914517
2023-09-03,52.70454068812199,0,6,1,279.45100997430535,153.2882728945572,98.09264903122097,530.8319319000835,1.1103449714115432,0,0,2069.448926088464,188.421460152389
2023-09-04,53.23301585544524,0,0,0,224.17069141408342,159.50514419001559,96.30972790932462,479.98556351342364,1.1088648267634735,0,0,1695.2193999217134,219.54842937892283
2023-09-05,67.47570163909647,0,1,0,227.402843960625,123.04231310258476,93.4266070651097,443.87176412831946,1.1001025188429259,0,1,1605.9134458787257,245.33690389774645
2023-09-06,72.3896861939643,0,2,0,188.10395759141701,127.85074126031479,83.08217426094136,399.03687311267316,1.1134365353649656,0,0,1630.5659977139817,264.8658906822048
2023-09-07,51.578885946557044,0,3,0,178.26814923071845,101.77477332183707,77.34055236447725,357.3834749170328,1.1307749389667185,0,0,1300.5310711995714,211.34632177455774
2023-09-08,55.16712198528309,0,4,0,190.45925025936398,114.24681225240037,71.74886037055944,376.4549228823238,1.1090150146798672,0,0,1436.5350781434947,260.931822541263
2023-09-09,58.2871978944268,0,5,1,209.2962862512569,137.58904762079766,95.06264266100918,441.94797653306375,1.111818771537467,0,1,1511.731248504664,194.1785266669773
2023-09-10,64.79349435642342,1,6,1,258.4232056419214,145.96887387881483,97.16562100495298,501.55770052568926,1.143908985712329,0,0,1722.987998066892,238.7152218985973
2023-09-11,50.785966431608514,0,0,0,260.92691198819654,137.27388699800673,93.0412770480979,491.24207603430114,1.1201350395015175,0,1,1533.2970258434307,183.4087560742028
2023-09-12,54.06389514929097,0,1,0,221.18212918984085,137.64122221814608,84.78035102240916,443.6037024303961,1.1302104600916483,0,1,1448.1416997933557,220.75540117880743
2023-09-13,58.74691891474413,0,2,0,202.33156639452858,127.80440732118555,72.76306200299977,402.89903571871395,1.1339231714650049,0,0,1519.1142304780753,131.25290607661367
2023-09-14,56.60404942208795,0,3,0,193.80137956579938,109.0934079552192,79.80612198696622,382.7009095079848,1.134625261297813,0,0,1409.835781838062,170.42741034390076
2023-09-15,52.11959531627385,0,4,0,187.7555205256887,114.19793858544092,79.88969241625679,381.84315152738645,1.1132768576939194,0,0,1190.7354935651479,223.4567895628943
2023-09-16,52.9017132774346,0,5,1,227.09039811468512,144.30939253032832,99.01999221986875,470.4197828648822,1.126689403201005,0,0,1442.4492168311385,169.14477850106277
2023-09-17,46.26722440071373,0,6,1,233.64758043682374,146.07001650032106,102.79785618576229,482.51545312290705,1.113317727304816,0,0,1487.9986461955903,229.28781904281905
2023-09-18,51.5222599650876,0,0,0,248.65774455940453,151.26624248657626,101.55998113937281,501.48396818535355,1.154463178589103,0,0,1509.0497046006706,237.3670316662658
2023-09-19,50.953293199327796,1,1,0,224.93482807623766,142.19465208059395,79.85886844155539,446.988348598387,1.114551247359844,0,1,1559.8940829325943,196.56604632144283
2023-09-20,53.01898540584278,0,2,0,189.95664931259248,140.87910308588772,85.21192023886177,416.0476726373419,1.120521597811302,0,1,1508.9546297076893,179.91794295606047
2023-09-21,48.65533490007316,0,3,0,185.1681297373223,107.33246405625056,74.62358403384833,367.1241778274212,1.121093991451585,0,0,1509.0760536676892,199.38799964427005
2023-09-22,53.36455448053759,0,4,0,183.90825195789697,110.18237890223024,79.66067981127851,373.7513106714057,1.1170333952327713,0,0,1499.6655437867698,178.9881650478293
2023-09-23,55.64651346437143,1,5,1,227.96573868884403,146.10172697258952,95.58013979429141,469.64760545572494,1.1460259390975656,0,2,1717.9206154065553,203.92704896746721
2023-09-24,50.93746060185712,0,6,1,262.817856035128,160.60580003572161,96.77964686239504,520.2033029332446,1.157224479010835,0,1,1758.5736305550886,214.86839321188035
2023-09-25,51.49790773471456,0,0,0,229.21401325221635,141.27800519225917,88.05089629383563,458.5429147383112,1.1287425088068739,0,1,1575.6612324206458,201.83040398850923
2023-09-26,49.5852709371585,0,1,0,236.889665034264,132.62460588867546,86.2942798723128,455.80855079525224,1.1207957685315557,0,0,1675.7355290516705,262.72845208101444
2023-09-27,48.901965624333826,0,2,0,186.45662619528986,124.58913940162864,83.56289881822703,394.60866441514554,1.1121307450127398,0,0,1546.2656553227055,191.73552666019015
2023-09-28,44.87760758211615,0,3,0,177.62514855099266,103.93062365484988,77.84141354487049,359.39718575071305,1.132558912814779,0,1,1395.3997447967215,261.2072962328966
2023-09-29,49.65365092476629,0,4,0,209.32451746662417,110.77276141145492,67.83036854609219,387.9276474241713,1.1323363457683855,0,1,1568.5911697568315,181.76607003002343
2023-09-30,47.17257884032717,0,5,1,244.8735476164237,140.87674213894715,87.5534037951905,473.3036935505614,1.1294870387363987,0,0,1322.2262764433851,217.57623248985388
2023-10-01,57.714857909546396,0,6,1,258.0809843989954,162.23047616300263,98.50256367397135,518.8140242359694,1.1387137525397624,0,0,1677.797360186649,238.2353327649864
2023-10-02,54.708089050527406,0,0,0,233.54253521044257,140.9319134898365,95.035304584581,469.50975328486004,1.140951731428155,1,2,1757.0711014720453,242.76982199831866
2023-10-03,48.365259760480264,0,1,0,221.47378910652805,121.32083160787082,82.53429988429488,425.3289205986938,1.140730832579379,0,1,1613.6443653671886,202.12787398710657
2023-10-04,42.21798762616294,0,2,0,201.5162409723307,105.13731295573855,71.7810845337487,378.43463846181794,1.134838751280315,0,0,1563.984336103696,237.99050645074485
2023-10-05,40.0711163902391,0,3,0,184.97739495794121,100.68599304707809,68.90985327537277,354.5732412803921,1.1274837817042576,1,1,1375.6817681980629,237.57638656673916
2023-10-06,51.19156038570503,0,4,0,189.53634622969892,103.76169156997562,76.69554522773345,369.993583027408,1.1456583309780672,0,0,1551.074026015329,194.37195217937176
2023-10-07,46.15515298647202,0,5,1,233.64167485915786,139.13311393104053,86.49643396147894,459.2712227516773,1.1396251375942152,1,1,1649.7676687921753,236.17709951182024
2023-10-08,46.85069120931596,0,6,1,255.31119337698996,144.9619254556438,102.28715672978585,502.56027556241963,1.1488835752483466,0,3,1508.7729525488312,276.03017866523913
2023-10-09,35.3387335114786,0,0,0,228.87805000905476,140.3566627407033,103.67045184303285,472.9051645927909,1.1484007554947224,0,1,1489.9308347748142,244.78604993762337
2023-10-10,48.31378193789926,0,1,0,221.9514047519185,130.0772202242597,83.03592644492967,435.06455142110786,1.1267823793095288,1,1,1681.4815720610172,232.08405996036223
2023-10-11,45.56696808427313,0,2,0,210.279728366342,117.15602980910016,79.21472058012618,406.6504787555684,1.1271577779254238,0,1,1253.0828034841054,238.58593413835368
2023-10-12,37.36445357157365,0,3,0,171.26881965903422,121.55133223291222,80.1294054563228,372.94955734826925,1.1344445928125946,0,0,1429.1656243544164,183.3333574934574
2023-10-13,40.18429922723471,0,4,0,188.8995004105653,119.77261403101899,73.8084118682004,382.4805263097847,1.1319373459170934,0,1,1459.577463047962,238.62364852546892
2023-10-14,43.48951210244268,0,5,1,226.10246071229062,140.70903532220748,90.27798185484912,457.0894778893472,1.150552517759761,0,1,1679.438329167913,189.9047703594614
2023-10-15,42.06605921798962,0,6,1,258.91844876802185,150.99475643977772,110.10295267545514,520.0161578832548,1.147013096759879,0,0,1611.706073890544,203.82412071747845
2023-10-16,39.979573432752154,0,0,0,239.76150555478648,142.7228411662886,95.62192247235258,478.1062691934277,1.1549918399378531,0,1,1533.284159080806,290.4313478507091
2023-10-17,40.563704652106026,0,1,0,242.24044882327408,139.101879063732,97.61357502064436,478.95590290765045,1.1484648681741092,0,0,1540.9280453147173,215.72570612770846
2023-10-18,39.466094544900926,0,2,0,206.54931936837588,125.56344528270233,83.16718747735254,415.27995212843075,1.1470864958187337,0,0,1629.918402532727,202.43546341729208
2023-10-19,41.13785335168725,0,3,0,172.18413097677305,103.9203575319223,72.06379713635904,348.16828564505437,1.1574972978034417,0,0,966.2584513984525,257.21205334501707
2023-10-20,47.38588777210309,0,4,0,197.85733564209576,114.97887936048912,79.3361653939687,392.1723803965536,1.1506972733973504,0,2,1292.8859894527382,187.93801838649958
2023-10-21,26.85295314749493,0,5,1,226.9034814373795,124.53704345069586,95.78269708307629,447.22322197115164,1.1471810096343773,0,0,1487.6350553083848,226.35388189731577
2023-10-22,38.16434306099204,0,6,1,252.38498076026605,156.5866769577896,109.38727471563139,518.3589324336871,1.161804530339307,0,2,1511.3684142040993,266.2237846671863
2023-10-23,39.89813702452054,1,0,0,247.136027566526,152.49589635494235,94.30906171899181,493.94098564046016,1.1486518088315278,0,0,1513.463837938092,225.40526252981414
2023-10-24,40.167255448758176,0,1,0,222.89903797622512,134.44935828906887,91.3738412701003,448.7222375353943,1.1449565939508206,0,0,1475.5944325701848,176.95138210769431
2023-10-25,36.504250371047384,0,2,0,210.76204598970347,135.63230866500518,80.36430105296175,426.7586557076704,1.1401217674122235,0,2,1363.695114625741,246.6409817530153
2023-10-26,29.261675054934578,0,3,0,177.90706201941134,104.34139000123878,78.48575390365683,360.73420592430693,1.1560302545904542,0,1,1301.82773966565,225.7730737080693
2023-10-27,39.37173924882092,1,4,0,185.30559000004473,116.6365566380011,70.4469470437183,372.3890936817641,1.1618705054184246,0,0,1392.8582469953635,270.9494574973222
2023-10-28,46.060100713487856,0,5,1,228.43629106451837,140.71340202667201,100.10186228942692,469.25155538061733,1.1494941259856657,0,1,1554.7340654290217,199.26041463050032
2023-10-29,29.450831644124634,0,6,1,252.84855699049055,154.3005853448773,106.19995042263888,513.3490927580067,1.1635791562377984,1,2,1771.2079157016385,270.6265168230638
2023-10-30,41.141358701861904,0,0,0,255.33975292093305,145.69412507523498,89.8375845043843,490.8714625005523,1.1312998496802842,1,0,1776.4509937679732,275.9013105287371
2023-10-31,34.88705158038087,0,1,0,234.45447510963007,137.75674754419197,98.51618182229382,470.7274044761158,1.1509454662519207,0,1,1510.60538807472,205.25195842205238
2023-11-01,35.93598069500417,1,2,0,219.28292736659523,128.0937626435943,94.2779536153762,441.6546436255657,1.1515990508789555,1,2,1448.1484273314225,224.76450473079433
2023-11-02,30.696585214501937,0,3,0,208.678604673538,122.62318747092522,80.41186887111462,411.7136610155778,1.1452300562759266,1,0,1670.945787488936,246.8228559669312
2023-11-03,34.012906173510814,0,4,0,181.53788520663565,115.08903135954218,85.29993081374244,381.9268473799203,1.1768386103798187,0,0,1281.9675910808642,205.46414001516177
2023-11-04,41.915234839955225,0,5,1,236.05419127327173,147.73252857737236,94.65222828961507,478.4389481402592,1.1528380736731123,0,2,1736.9009833131022,231.77274356131335
2023-11-05,38.06390842065009,0,6,1,247.09294130760622,149.69883111429007,93.57294827118517,490.3647206930815,1.1499226922839556,0,0,1667.813293444616,219.57570127004013
2023-11-06,43.55368432928684,1,0,0,236.92177808797203,152.94634604108265,86.81441223917673,476.68253636823135,1.1547596211343352,0,1,1661.717776389868,213.21003138557685
2023-11-07,40.5266300819829,0,1,0,222.21568707096938,131.01397511349973,92.937097132617,446.16675931708613,1.1349718626147418,0,0,1370.873670463544,224.83619568286386
2023-11-08,36.58847334521593,0,2,0,191.96193908509082,130.2453721845892,77.46152228420955,399.66883355388956,1.1479013207465507,0,3,1345.6522631168825,232.9959116971185
2023-11-09,42.87227982589337,1,3,0,175.83328990556106,129.49642459987305,69.05340738385397,374.3831218892881,1.165832399694454,0,0,1180.4952405362824,225.46968728120916
2023-11-10,36.11330931216555,1,4,0,190.7522117407561,114.34036221180405,76.5015421065714,381.5941160591316,1.1502105464506724,1,1,1465.4811185460783,211.41959055806078
2023-11-11,37.830259127203114,0,5,1,223.5328158161358,123.87965207354065,97.97351172716769,445.38597961684417,1.1487112483719972,0,0,1666.0825674469615,209.94853731686365
2023-11-12,31.98574407795967,0,6,1,267.6262140654175,151.13838321846615,94.96543250904361,513.7300297929272,1.170595256365144,0,3,1788.8725270292755,232.65275061176112
2023-11-13,33.58598001535316,0,0,0,235.87030199127972,156.88370349358735,95.32586922449964,488.0798747093667,1.1714025440095182,0,2,1390.8244471416253,232.1272401597609
2023-11-14,29.55721912289922,0,1,0,256.9622018744906,141.74452160031794,100.60582896813256,499.31255244294107,1.1636699047216115,0,1,1485.6059792071117,224.13420205213845
2023-11-15,37.789842249265945,0,2,0,198.3696433168302,123.72140148528472,74.70166484926142,396.79270965137636,1.1544488266596133,0,1,1376.2285101475948,237.36756045608723
2023-11-16,26.754545729207294,0,3,0,187.42233905371586,120.09064442836592,79.89943217680788,387.41241565888964,1.1571052893488367,0,2,1404.3260177163786,186.16283561549022
2023-11-17,36.36857171470844,1,4,0,179.59164368129785,119.40266082956231,74.10963764108934,373.10394215194947,1.1519585003842503,0,0,1103.53632920113,206.44372617508134
2023-11-18,31.32099176257898,1,5,1,253.11091758127563,151.37180149960864,97.69476255909942,502.17748163998374,1.1505522688097136,0,0,1380.2462980514383,226.0169750988196
2023-11-19,37.954634480846074,1,6,1,270.74995128207,163.08835609760038,110.40594283283355,544.2442502125039,1.1505558351169156,0,3,1726.9807735312756,202.700479343739
2023-11-20,35.68367287275372,1,0,0,248.3669960728161,159.41230604116865,102.60682554809213,510.3861276620769,1.1553194559321478,0,0,1324.2016921737747,278.05553299696226
2023-11-21,40.87031461595658,0,1,0,215.74848668573156,140.40027597536638,97.14156248269416,453.29032514379213,1.1516527900931526,0,2,1444.0914453234548,225.33279497063563
2023-11-22,35.265588175717994,0,2,0,205.34015660371938,129.18216790783555,74.38383393014153,408.90615844169645,1.1468629488145685,0,1,1422.8473923419842,235.9374154393833
2023-11-23,23.60306530395645,0,3,0,175.83785217437296,109.77428099604101,81.50282329426601,367.11495646468,1.1651940266975391,0,0,1333.899020591498,229.17940039628843
2023-11-24,30.987017478017474,0,4,0,207.5186081606925,110.92534682310328,72.04186352257464,390.48581850637044,1.1658459558089342,0,0,1330.9063763757922,234.3422114151902
2023-11-25,25.327270905075046,0,5,1,244.49194731853203,155.49414112335197,96.11725059342935,496.10333903531335,1.181007927584283,0,0,1509.5730529009436,205.14967098482794
2023-11-26,28.468477740765547,0,6,1,260.8593348589188,157.6726040950064,105.51145491159996,524.0433938655251,1.1578166163164532,0,0,1726.1237371879927,232.74331562822914
2023-11-27,38.495673471097575,0,0,0,221.38408073298154,153.8877469461719,101.2098702993994,476.4816979785528,1.1679610058962326,0,3,1558.3982849904623,199.55163139107404
2023-11-28,34.013974591102155,0,1,0,219.732352386936,138.7298274194069,93.84834492577166,452.3105247321145,1.168627125792748,0,0,1389.2453107605631,222.86112294799253
2023-11-29,27.225581010728725,0,2,0,210.4610991424725,117.45796748852455,76.37053525944118,404.28960189043823,1.1634616243887446,0,0,1367.1939618424713,162.5318057980506
2023-11-30,25.552758712062968,0,3,0,199.53099955177683,112.52916072138638,66.86166058004382,378.921820853207,1.1739433358874969,1,1,1572.7261684469565,208.0581923296856
2023-12-01,30.693582435357058,0,4,0,204.33675364087978,127.43498545771678,82.532114290154,414.30385338875055,1.1747522918685072,0,2,1591.6400064457343,281.7638490557101
2023-12-02,24.36243881453442,0,5,1,220.8298699775851,146.49192059423518,95.81500746511337,463.13679803693367,1.1707741109519754,0,0,1590.705337629086,267.677005895785
2023-12-03,27.012371913583337,1,6,1,263.2704675421701,142.46118140658095,110.99823883536334,516.7298877841145,1.1654436029495219,0,1,1724.1759349918684,280.45204558193154
